Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Angst
515	shame	I felt ... because I was dressed inappropriately.	W	Mi	Ms	Ml	Gelsenkirchen	DEU	48	1/7/2019 23:33:20	0
483	joy	I felt ... when my aunt visited me for Christmas, which I had not met in a long time.	T	S	Epm	Ml	nan	AUT	10	1/10/2019 17:09:42	0
745	disgust	I felt ... when I stepped into dog shit.	M	Mi	Ms	Ml	Bielefeld	DEU	26	1/2/2019 11:00:52	4
477	fear	I feel ... that I could lose my job.	T	I	Epm	Ml	Bremen	DEU	39	1/8/2019 21:51:30	0
760	disgust	I felt ... when I noticed that the tomatoes that I recently bought are beginning to mold.	M	I	Ms	Ml	Hamm	DEU	33	1/8/2019 14:24:58	5
513	fear	I felt ... when my son made a long drive in bad weather and I could not reach him and he did not answer.	T	I	Epm	Ml	nan	DEU	19	1/7/2019 18:31:43	0
759	joy	I felt ... when I could solve a big problem at work.	M	S	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:48:21	2
697	fear	I felt ... because I had financial debt.	T	S	Es	Ml	Oberhausen	DEU	5	1/16/2019 19:35:38	0
586	sadness	I felt ... when I thought of my late granny.	J	Mi	Ms	Ml	nan	DEU	8	1/8/2019 13:42:28	0
511	shame	I felt ... when I lied to my mother.	M	I	Tol	Fl	Dresden	DEU	50	1/7/2019 09:25:35	0
975	joy	I felt ... when I saved the money for my vacation together.	M	S	Tol	Ml	nan	AUT	10	1/10/2019 17:04:07	0
579	sadness	I felt ... when my girlfriend left me.	T	Mi	Es	Ml	Stralsund	DEU	27	1/13/2019 09:59:48	0
698	shame	I felt ... when my pants stained.	J	S	Tol	Fl	Püttlingen	DEU	15	1/16/2019 21:31:42	0
1019	sadness	I felt ... when our old dog - Labrador - died. He lived in the family for 14 years.	J	I	Tol	Ml	Hamm	DEU	33	1/8/2019 14:44:20	0
694	anger	I felt ... when my business partner betrayed me and stole money.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/16/2019 16:27:58	0
947	sadness	I felt ... when I missed my train.	W	I	Epm	Ml	Oberhausen	DEU	5	1/16/2019 19:34:48	0
943	guilt	I felt ... when I wrongly accused my children of hiding something.	M	I	Es	Ml	nan	AUT	43	1/16/2019 12:15:54	0
986	guilt	I felt ... when something in the work did not work right away and I did not test the part.	T	S	Es	Ml	Wesel	DEU	5	1/1/2019 10:04:42	0
730	anger	I felt ... when I thought of my ex-wife.	M	S	Tol	Ml	nan	DEU	22	1/12/2019 16:11:09	1
704	anger	I felt ... when my job broke.	J	Mi	Epm	Ml	Dortmund	DEU	20	1/17/2019 18:24:53	0
720	sadness	I felt ... when one of my pets died.	T	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:55:41	0
764	anger	I felt ... when I read the news that VfB Stuttgart will not invest in new players.	W	S	Es	Fl	Affing	DEU	53	1/9/2019 14:33:47	5
563	fear	I felt ... when my niece had shortness of breath.	T	Mi	Epm	Ml	Vienna	AUT	10	1/2/2019 17:24:57	0
669	shame	I felt ... when I cried at a funeral.	M	I	Tol	Ml	Stralsund	DEU	27	1/13/2019 10:05:27	1
755	sadness	I felt ... when I thought that my memories would be lost when I die.	T	Mi	Es	Fl	Graz	AUT	49	1/4/2019 20:17:33	5
835	fear	I felt ... when a heavy storm at night caused our windows to wobble.	W	S	Tol	Fl	nan	AUT	24	1/2/2019 20:11:03	0
561	joy	I felt ... when my son, who lives abroad, came home for Christmas.	M	Mi	Tol	Ml	Wolfsburg	DEU	2	1/2/2019 07:27:08	0
646	shame	I felt ... when a kid in the supermarket called me a fat man.	J	S	Tol	Ml	Aachen	DEU	40	12/31/2018 17:40:05	0
909	sadness	I felt ... when my first relationship ended after over two years. It came very surprising.	W	Mi	Epm	Fl	Graz	AUT	49	1/4/2019 20:21:16	0
1014	guilt	I felt ... when I could not meet a deadline.	J	I	Tol	Ml	Kassel	DEU	9	1/7/2019 15:03:12	0
523	anger	I felt ... when I saw the election results of the AFD.	T	I	Ms	Ml	Salach	DEU	7	1/9/2019 11:13:51	0
199	joy	I felt ... when I had my birthday.	J	S	Epm	Ml	Stuttgart	DEU	36	1/10/2019 20:18:04	4
641	fear	I felt ... the first time I went roller coaster.	J	S	Tol	Fl	Püttlingen	DEU	15	1/14/2019 21:08:32	0
806	guilt	I felt ... when I failed to send the Christmas card to a close person, I did not find time for it, even though it was going to happen. He was dead a few months later.	J	I	Ms	Fl	nan	AUT	24	1/2/2019 20:10:09	0
1008	disgust	I felt ... because I should wipe away the vomit.	W	S	Ms	Ml	nan	AUT	47	1/8/2019 20:28:35	0
690	anger	I felt ... when my grandfather once again made me an idiot and just did not believe that I had properly secured the Christmas lights.	M	I	Tol	Fl	Graz	AUT	6	1/14/2019 09:15:09	0
804	sadness	I felt ... because my sister is a lying bitch.	J	I	Tol	Fl	nan	DEU	29	1/2/2019 16:01:20	0
1007	disgust	I felt ... as a child I slaughtered a pig with my parents. I had to stir a kettle of black pudding.	M	I	Ms	Ml	Köln	DEU	19	1/8/2019 17:48:10	0
692	anger	I felt ... when I drove my car against a wall without any difficulty.	T	I	Ms	Ml	nan	DEU	28	1/16/2019 11:04:42	0
606	sadness	I felt ... because my sister constantly postpones her visit to us.	J	S	Epm	Ml	Metzingen	DEU	40	1/16/2019 18:07:35	0
603	shame	I felt ... when I messed up my speech in front of the whole class.	M	I	Epm	Ml	nan	DEU	28	1/16/2019 11:08:09	0
940	shame	I felt ... when I pulled the rubber of the swimming trunks in the pool.	M	Mi	Tol	Ml	Stralsund	DEU	27	1/13/2019 10:03:18	0
733	guilt	I felt ... when I had gnawed on my fingernails.	J	S	Tol	Ml	nan	DEU	22	1/15/2019 20:11:18	0
729	anger	I felt ... when Angela Merkel said we can do it.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/12/2019 15:33:01	0
567	anger	I felt ... when driving by a cyclist I was deprived of my right of way.	T	N	Epm	Ml	nan	DEU	17	1/3/2019 18:25:09	0
974	shame	I felt ... when I noticed that it was stinking in the corridor of my parents-in-law, after I was there on Toillette.	M	I	Ms	Fl	Vienna	AUT	24	1/9/2019 19:58:46	0
776	sadness	I felt ... because I had missed the visit of my friends.	M	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:50:47	4
596	fear	I felt ... when I had to go to the dentist with a toothache.	T	Mi	Epm	Ml	nan	AUT	10	1/10/2019 17:07:36	0
963	shame	I felt ... when I promised myself.	M	S	Tol	Ml	Barntrup	DEU	30	1/8/2019 06:07:42	0
850	sadness	I felt ... when I realized my life was rubbish	J	S	Tol	Ml	Frankfurt Am Main	DEU	18	1/10/2019 20:29:21	0
999	joy	I felt ... when I was released from psychiatry.	T	I	Epm	Ml	nan	DEU	17	1/3/2019 18:30:22	0
858	anger	I felt ... that my father-in-law kept cuddling my son, even though he did not want to.	J	S	Tol	Fl	Vienna	AUT	24	1/8/2019 19:27:22	0
588	joy	I felt ... when I passed the Matura.	M	Mi	Es	Ml	Hamm	DEU	33	1/8/2019 14:32:13	0
607	shame	I felt ... when we got a visit and I was lying on the couch with my underpants under my blanket.	M	Mi	Es	Ml	Kassel	DEU	9	1/16/2019 18:09:45	0
598	shame	I felt ... when I smeared chocolate while working.	W	Mi	Epm	Fl	Ratingen	DEU	3	1/12/2019 08:37:20	0
489	shame	I felt ... when my colleague went completely wrong.	T	Mi	Es	Fl	Graz	AUT	6	1/14/2019 09:07:08	0
919	disgust	I felt ... because it stank of cat urine.	W	Mi	Epm	Ml	Stralsund	DEU	27	1/13/2019 10:03:16	0
589	guilt	I felt ... because I was walking in front of children in red at the traffic lights.	J	I	Ms	Fl	Vienna	AUT	24	1/8/2019 19:28:37	0
934	shame	I felt ... when I was caught writing as a student	W	Mi	Epm	Ml	Hamburg	DEU	52	1/9/2019 19:43:00	0
658	guilt	I felt ... when I let my friend help with women.	T	Mi	Ms	Ml	Stuttgart	DEU	36	1/4/2019 15:31:47	0
623	sadness	I felt ... when a friend of mine had to fly back to the US after Christmas.	M	I	Tol	Ml	Kassel	DEU	9	1/7/2019 15:03:04	0
584	guilt	I felt ... when I built an accident in my wife's car.	J	I	Ms	Ml	Esslingen	DEU	38	1/7/2019 19:06:15	3
712	shame	I felt ... when my best friend got involved in a fight.	W	I	Es	Ml	Köln	DEU	19	1/7/2019 20:13:25	0
965	anger	I felt ... when I saw a man beat another man without warning.	M	I	Tol	Fl	Graz	AUT	6	1/8/2019 13:56:21	0
768	sadness	I felt ... when my dad died.	T	I	Epm	Ml	Köln	DEU	19	1/7/2019 18:19:57	5
674	fear	I felt ... when I had to walk in the middle of the night on a non-illuminated dirt road.	J	S	Tol	Ml	Barntrup	DEU	30	1/8/2019 06:03:49	0
784	sadness	I felt ... when I was bullied at school.	J	I	Ms	Ml	Berlin	DEU	21	1/10/2019 21:09:27	5
708	fear	I felt ... when I got my baccalaureate exam, because the future depends on this exam and the Abi is the entrance for the universities or colleges.	T	I	Ms	Fl	Wolfratshausen	DEU	46	1/18/2019 12:55:52	0
754	sadness	I felt ... when I read a sad book.	T	I	Epm	Fl	Berlin	DEU	37	1/4/2019 18:34:57	5
514	fear	I felt ... when a gunman took me upstairs.	J	S	Tol	Ml	Esslingen	DEU	38	1/7/2019 19:09:03	0
665	joy	I felt ... when I got a dog as a child on my birthday.	W	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:40:50	0
608	sadness	I felt ... because my mother passed away half a year ago and this Christmas was not really beautiful without her.	T	Mi	Epm	Ml	Oberhausen	DEU	5	1/16/2019 19:33:43	0
490	shame	I felt ... because I made an embarrassing mistake at work.	M	I	Es	Fl	Püttlingen	DEU	15	1/14/2019 20:30:43	0
847	disgust	I felt ... because my dog ​​ate the droppings of another dog during the walk.	W	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:35:56	0
985	joy	I felt ... when I received a really great present from my brother at Christmas.	J	Mi	Tol	Ml	Aachen	DEU	40	12/31/2018 17:41:00	0
723	anger	I felt ... when, after completing my studies, I found only a bad job and the boss, a true professional choleric, was constantly chopping on me. That he did it to pretty much all his staff was no comfort.	T	I	Es	Ml	Hamburg	DEU	52	1/9/2019 19:50:01	0
629	anger	I felt ... when I did not have all the documents I needed for editing.	J	Mi	Epm	Ml	nan	DEU	17	1/8/2019 20:49:04	0
688	guilt	I felt ... when I released over her behind the back of a colleague.	J	S	Tol	Ml	nan	DEU	22	1/12/2019 16:09:17	0
696	sadness	I felt ... when I had to give up my hobby for health reasons.	M	S	Tol	Fl	Frankfurt Am Main	DEU	16	1/16/2019 18:23:13	0
927	sadness	I felt ... when my cat suddenly and unexpectedly fell ill at the age of 10 and after some time of suffering I had to put her to sleep.	J	S	Tol	Ml	Hamm	DEU	33	1/8/2019 14:35:24	0
777	guilt	I felt ... when I cheated on my wife after a night of drinking.	J	I	Epm	Ml	Salach	DEU	7	1/9/2019 11:10:01	5
592	fear	I felt ... when I was alone at the station.	W	N	Epm	Ml	Gelsenkirchen	DEU	48	1/8/2019 22:29:45	0
448	shame	I felt ... when I gave nothing to a beggar in the pedestrian area.	M	I	Tol	Ml	Kassel	DEU	9	1/17/2019 15:13:33	2
864	fear	I felt ... when my dog ​​was ill.	T	S	Es	Ml	Wesel	DEU	5	1/9/2019 18:59:27	0
544	joy	I felt ... when I picked up my little daughter for swimming.	T	Mi	Es	Ml	Gelsenkirchen	DEU	48	1/16/2019 22:49:59	0
1028	joy	I felt ... when I could book my summer vacation at a reasonable price.	M	I	Tol	Fl	Vienna	AUT	24	1/9/2019 20:00:20	0
939	anger	I felt ... when I realized that I had been cheated.	M	S	Tol	Ml	nan	DEU	22	1/12/2019 16:07:44	0
898	guilt	I felt ... when I had sex with a strange woman.	T	I	Epm	Ml	Wesel	DEU	5	1/1/2019 10:06:16	0
807	guilt	I felt ... when I shouted at my kids.	W	Mi	Epm	Ml	nan	DEU	17	1/3/2019 18:21:57	0
487	disgust	I felt ... when I cleaned the sill of our sink. It stunk and was a very slimy matter.	M	S	Epm	Ml	nan	DEU	22	1/12/2019 16:03:38	0
765	disgust	I felt ... when I had to change the diapers for my children.	M	I	Epm	Fl	Graz	AUT	6	1/10/2019 14:12:41	5
201	fear	I felt ... when a wooden truck with a trailer approached at a steep crossroads.	W	Mi	Epm	Fl	Saarbrücken	DEU	15	1/11/2019 00:17:09	4
783	fear	I felt ... when I drove into the second-second sleep at the wheel and caught myself again.	J	I	Epm	Ml	Stuttgart	DEU	36	1/10/2019 20:26:18	5
876	fear	I felt ... when I first drove ghost train.	J	Mi	Epm	Ml	Lübeck	DEU	8	1/8/2019 13:44:20	0
737	shame	I felt ... when I had to strip naked at the doctor.	M	I	Es	Ml	Kassel	DEU	9	1/17/2019 18:18:44	0
885	anger	I felt ... when I saw a documentary about starving children.	J	I	Tol	Ml	Stuttgart	DEU	36	1/10/2019 20:26:15	0
496	shame	I felt ... when my mother had to accompany me to school when I had skipped school	M	Mi	Epm	Ml	Kassel	DEU	9	1/16/2019 18:09:46	0
966	disgust	I felt ... when I saw a run over animal in the street.	J	S	Tol	Ml	Hamm	DEU	33	1/8/2019 14:40:00	0
604	sadness	I felt ... when a very good acquaintance became addicted to drugs and completely forfeited.	T	N	Epm	Ml	nan	AUT	43	1/16/2019 12:18:51	0
562	shame	I felt ... when I unintentionally saw a scant woman in the cabin.	T	I	Epm	Fl	Munich	DEU	46	1/2/2019 15:02:15	0
813	shame	I felt ... when I told nonsense.	W	Mi	Epm	Ml	Hamm	DEU	33	1/8/2019 14:27:05	0
837	disgust	I felt ... when I wanted to make scrambled eggs and had a bad one with the eggs I opened.	W	I	Ms	Ml	nan	DEU	17	1/3/2019 18:24:14	0
851	joy	I felt ... when I heard my little son speak the first words.	W	S	Ms	Ml	Bad Vilbel	DEU	28	1/7/2019 10:13:32	0
653	joy	I felt ... when I learned that my daughter would visit me.	T	S	Tol	Ml	Vienna	AUT	10	1/2/2019 17:26:40	0
529	sadness	I felt ... when someone in the family died.	J	S	Tol	Ml	Kassel	DEU	9	1/10/2019 22:28:11	0
627	joy	I felt ... when I married my girlfriend.	J	I	Ms	Ml	Hamm	DEU	33	1/8/2019 14:36:31	0
469	guilt	I felt ... when, as a young person, I had a much weaker spanking.	T	Mi	Epm	Ml	Bad Vilbel	DEU	28	1/7/2019 10:16:56	0
773	disgust	I felt ... when I saw the big dead rat lying in the snow.	T	S	Ms	Ml	Hamm	DEU	33	1/8/2019 14:23:09	5
568	fear	I felt ... when my wife stuck a piece of meat in her throat while eating and threatened to suffocate her.	T	N	Epm	Fl	Dortmund	DEU	3	1/3/2019 19:44:14	0
535	shame	I felt ... when I had to ask the neighbor for help to turn on a glass because I was too weak.	W	I	Tol	Fl	Püttlingen	DEU	15	1/14/2019 20:20:01	0
197	joy	I felt ... when, after a long time, I could visit my parents and spend 3 weeks with them.	T	Mi	Epm	Fl	Graz	AUT	6	1/10/2019 14:15:58	5
809	fear	I felt ... because strong storm gusts came up during a chairlift ride.	W	Mi	Epm	Ml	Stuttgart	DEU	36	1/4/2019 15:28:07	0
933	disgust	I felt ... when I thought eating, I ate a small fly.	W	Mi	Es	Ml	Wesel	DEU	5	1/9/2019 18:57:25	0
1016	guilt	I felt ... when I mis-advised a customer.	J	S	Tol	Ml	Barntrup	DEU	30	1/8/2019 06:04:26	0
977	anger	I felt ... when I got scammed online.	M	Mi	Tol	Fl	Ratingen	DEU	3	1/12/2019 08:37:28	2
539	sadness	I felt ... when the tree in front of my house fell victim to the storm.	M	Mi	Es	Ml	Dortmund	DEU	20	1/16/2019 15:55:28	0
626	joy	I felt ... when the holidays started.	J	N	Epm	Ml	Aachen	DEU	40	1/8/2019 14:10:54	0
193	guilt	I felt ... when I falsely accused a customer of shoplifting.	M	S	Es	Ml	Wesel	DEU	5	1/9/2019 19:02:30	3
836	fear	I felt ... when I was beaten by 3 men at the same time.	J	I	Tol	Ml	nan	AUT	13	1/3/2019 07:24:03	0
747	joy	I felt ... when I got my driver's license.	T	I	Tol	Ml	Vienna	AUT	10	1/2/2019 17:21:53	0
686	fear	I felt ... when an uncle died.	J	S	Tol	Fl	Ratingen	DEU	3	1/12/2019 08:37:41	0
772	sadness	I felt ... when I stopped getting tickets for my favorite band.	J	I	Ms	Ml	Aachen	DEU	40	1/8/2019 14:21:41	2
504	fear	I felt ... when I took my final exam for a high school diploma, for which I had only recently understood the relevant topics.	J	S	Epm	Ml	Metzingen	DEU	40	1/17/2019 16:58:42	0
907	disgust	I felt ... when I had to vomit for the first time in full frenzy.	T	N	Epm	Fl	Dortmund	DEU	3	1/3/2019 19:44:55	1
952	guilt	I felt ... when I cut the way for a lady on the bike because she did not ride on the bike path.	J	I	Ms	Ml	Kassel	DEU	9	1/18/2019 18:29:05	0
967	guilt	I felt ... when I lit my grandfather's shed.	J	Mi	Epm	Ml	nan	DEU	17	1/8/2019 20:53:05	0
897	sadness	I felt ... when I heard that one of my colleagues was receiving orphan's pension.	J	I	Tol	Ml	Kassel	DEU	38	12/31/2018 18:06:21	0
486	guilt	I felt ... when I had badly injured an opponent in football after a foul.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/12/2019 15:42:49	1
972	disgust	I felt ... because of a big spider on the floor.	M	S	Tol	Ml	Wesel	DEU	5	1/9/2019 18:55:30	0
542	sadness	I felt ... when a woman ended a relationship with me.	J	S	Tol	Fl	Frankfurt Am Main	DEU	16	1/16/2019 18:19:40	0
580	joy	I felt ... when I heard that I had gotten an apartment among several competitors. That was like winning the lottery!	T	I	Es	Fl	Graz	AUT	6	1/14/2019 09:12:33	0
565	shame	I felt ... when my dog ​​barked strangers.	M	I	Es	Ml	nan	AUT	13	1/3/2019 07:24:42	0
973	shame	I felt ... when I shot a penalty.	J	Mi	Tol	Ml	Hamburg	DEU	52	1/9/2019 19:46:47	0
609	sadness	I felt ... when I realized that there were no new episodes of X-Factor - The Incomprehensible with Jonathan Frakes anymore.	J	Mi	Es	Fl	Püttlingen	DEU	15	1/16/2019 21:31:50	0
693	shame	I felt ... when I remembered playing tricks with my old grandmother in my childhood.	T	Mi	Epm	Ml	nan	AUT	43	1/16/2019 12:15:29	0
202	sadness	I felt ... when I heard that the British rejected the Brexit Deal.	M	I	Es	Ml	Erkrath	DEU	1	1/12/2019 08:17:55	5
767	fear	I felt ... when I was alone in a forest.	J	Mi	Es	Ml	Kassel	DEU	9	1/7/2019 15:03:09	5
524	fear	I felt ... when I had to go alone through a dark forest at night.	J	S	Tol	Ml	Hamm	DEU	33	1/9/2019 13:37:35	0
689	joy	I felt ... when my son was born and came to our home after a difficult first few weeks.	T	Mi	Ms	Ml	Stralsund	DEU	27	1/13/2019 10:05:29	0
796	sadness	I felt ... as I thought the years had passed since I was young.	J	Mi	Epm	Ml	Aachen	DEU	40	12/31/2018 16:48:11	0
612	disgust	I felt ... when I discovered a pot of uneaten food left over from day to day in magazines where maggots crawled around.	M	Mi	Es	Ml	Kassel	DEU	9	1/17/2019 15:13:29	0
990	shame	I felt ... when my pants slipped down in the pool.	T	S	Es	Fl	Bad Zwischenahn	DEU	4	1/2/2019 05:10:13	1
727	anger	I felt ... when I was walking with the dog on New Year's Eve 2018. I have never experienced anything like this before. We were shot at in the afternoon with Böllern and rockets. We were not 5 steps from the front door. Thankfully, my dog ​​did not freak out but just took me home with a quick step. I could have strangled the guys. Absolutely not master of my own. How can you deliberately throw people at Bollern and take injuries. Just for fun. I think, had I had a rifle, I would have gone out and had the dominions slammed. Three hours later the same game - we did not even come to the front yard. The same people who have been on fire since 2pm (though it's not allowed) have targeted us again. Damn - even on New Year's Eve, a dog must be able to get a go. What are these only for humans. I do not know how to describe it. Not only was I incredibly angry, but I was also incredibly frustrated and humiliated. Why the latter? Because the crawlers and thrown at people with Böllern just under two years ago here still peacefully marched through the streets to the refugee home. How can it be that needy people develop such arrogance and take care of the law?	T	I	Tol	Ml	Erkrath	DEU	1	1/12/2019 08:10:43	0
817	anger	I felt ... when I was treated unfairly.	T	S	Epm	Fl	Affing	DEU	53	1/9/2019 14:36:08	0
460	disgust	I felt ... when I had to clean the toilet.	W	S	Es	Ml	Bremen	DEU	39	1/8/2019 21:45:18	0
457	disgust	I felt ... when I ate an apple that was eaten by a worm and you have not seen it from the outside at all.	M	I	Epm	Ml	Dormagen	DEU	5	1/18/2019 10:08:54	5
622	fear	I felt ... as I was about to do a backflip from the 3m board.	M	I	Ms	Ml	Bad Vilbel	DEU	28	1/7/2019 10:04:58	0
989	guilt	I felt ... because I insulted a co-worker for no apparent reason.	T	S	Tol	Ml	Gelsenkirchen	DEU	48	1/1/2019 21:15:44	1
320	anger	I felt ... when an amok driver killed people in Bottrop.	J	S	Tol	Ml	nan	DEU	22	1/12/2019 16:01:01	4
932	fear	I felt ... when it was unclear whether our company would continue or not.	J	S	Tol	Ml	Köln	DEU	19	1/9/2019 17:26:25	0
935	guilt	I felt ... because I broke up with my girlfriend.	T	Mi	Es	Ml	nan	AUT	10	1/10/2019 17:06:14	0
1033	guilt	I felt ... when I could not help someone.	M	S	Tol	Fl	Ratingen	DEU	3	1/12/2019 08:43:12	0
1004	anger	I felt ... when the heron had eaten all the fish out of my pond.	W	I	Es	Fl	Dresden	DEU	50	1/7/2019 09:28:18	0
964	anger	I felt ... when no one listened to me while I spoke.	J	S	Tol	Ml	Aachen	DEU	40	1/8/2019 13:20:18	0
473	sadness	I felt ... when a longtime friend ripped me off financially without further explanation.	J	S	Ms	Ml	Barntrup	DEU	30	1/8/2019 06:06:22	0
525	disgust	I felt ... when I accidentally fell into excrement with my hand.	W	S	Tol	Fl	Affing	DEU	53	1/9/2019 14:37:56	0
880	joy	I felt ... when my niece first told Auntie to me.	W	S	Epm	Ml	Bremen	DEU	39	1/8/2019 21:52:33	0
831	shame	I felt ... when I went to the baker in the morning without a shower and then realized that I smell very violent.	M	S	Ms	Ml	Wolfsburg	DEU	2	1/2/2019 07:26:11	0
560	joy	I felt ... when my horse rolled up the field from behind and won the derby cup.	T	Mi	Ms	Ml	Gelsenkirchen	DEU	48	1/1/2019 21:34:36	0
911	shame	I felt ... when I logged on to my sister.	J	Mi	Epm	Ml	Berlin	DEU	21	1/6/2019 20:18:47	0
946	guilt	I felt ... when I made a bargain shopping that the cashier mistyped.	J	Mi	Es	Ml	Kassel	DEU	9	1/16/2019 18:09:44	0
798	guilt	I felt ... when I behaved badly as a child.	M	S	Es	Fl	Deggingen	DEU	51	1/1/2019 08:37:56	0
1006	disgust	I felt ... as I reached into the hamper for hanging up my wet clothes and suddenly a nasty black spider crawled over my hand.	J	S	Tol	Ml	Hamm	DEU	33	1/8/2019 14:43:28	0
1026	anger	I felt ... when my wife met another man and left me.	W	Mi	Epm	Ml	Wesel	DEU	5	1/9/2019 18:54:45	0
663	anger	I felt ... when a co-worker insulted me.	J	S	Tol	Ml	Lübeck	DEU	8	1/8/2019 14:51:39	0
810	sadness	I felt ... when I had to say goodbye to my friend.	W	S	Ms	Fl	Graz	AUT	49	1/4/2019 20:18:59	1
631	disgust	I felt ... when a big spider ran over my desk.	W	Mi	Es	Ml	Gelsenkirchen	DEU	48	1/8/2019 22:33:01	0
551	guilt	I felt ... when I left home too late and missed the train.	M	Mi	Ms	Ml	Gelsenkirchen	DEU	48	1/17/2019 23:14:10	0
938	joy	I felt ... when I received my tax refund.	J	N	Epm	Ml	Dortmund	DEU	20	1/12/2019 15:52:28	0
576	guilt	I felt ... because I came to work too late.	W	S	Ms	Ml	Köln	DEU	19	1/9/2019 17:23:06	0
