Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Angst	Ekel	Freude	Scham	Schuld	Traurigkeit	Wut
859	Freude	Ich fühlte ..., als ich bei Clixsense eine Aufgabe machen konnte, die sehr ertragreich war.	W	Mi	Ms	Ml	nan	DEU	17	1/8/2019 20:41:30	0	0	5	0	0	0	0
600	Scham	Ich fühlte ..., als ich im ersten Anlauf meine Fahrprüfung vermasselt hatte und es zu Hause beichten musste	J	I	Epm	Ml	nan	DEU	22	1/12/2019 16:06:01	1	0	0	1	1	1	1
991	Wut	Ich fühlte ..., als ich mit meiner Familie in einen seit Monaten gebuchten Urlaub fahren wollte. Fünf Tage vor Reiseantritt hat uns das Hotel abgesagt, da unsere Ferienwohnung nicht rechtzeitig mit dem Bau fertig geworden war. So mussten wir unseren Urlaub zu Hause verbringen.	W	S	Tol	Fl	nan	DEU	51	1/2/2019 06:47:26	0	0	0	0	0	3	2
449	Angst	Ich fühlte ..., als ich auf dem Rückweg fast von einem Auto erfasst wurde.	W	S	Epm	Ml	Düsseldorf	DEU	31	1/17/2019 15:30:46	5	0	0	0	0	0	0
505	Ekel	Ich fühlte ..., als ich schmutziges Abwasser wegschütten musste.	W	N	Epm	Ml	nan	DEU	20	1/17/2019 18:17:14	0	5	0	0	0	0	0
648	Traurigkeit	Ich fühlte ..., als ich an Silvester alleine mit meinen Kindern war.	T	I	Es	Ml	nan	DEU	5	1/1/2019 10:05:42	0	0	2	0	0	3	0
682	Traurigkeit	Ich fühlte ..., alsein Kleidungsstück, das ich online bestellen wollte, vergriffen war.	T	Mi	Es	Fl	nan	DEU	53	1/9/2019 14:39:58	0	0	0	0	0	5	0
799	Ekel	Ich fühlte ..., als mein Sohn in die Windel gemacht hat und ich es wegmachen musste.	T	I	Epm	Ml	nan	DEU	5	1/1/2019 10:08:15	0	5	0	0	0	0	0
472	Ekel	Ich fühlte ..., als mein Sohn in Hundekot trat und seine Schuhe entsprechend rochen.	T	Mi	Epm	Ml	nan	DEU	48	1/7/2019 23:32:31	0	4	0	0	0	0	1
647	Traurigkeit	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	J	I	Tol	Ml	nan	DEU	38	12/31/2018 18:07:27	0	0	0	0	0	5	0
1025	Wut	Ich fühlte ..., als ich mich über die Sturheit einer Person aufgeregt hatte.	T	I	Epm	Fl	Affing	DEU	53	1/9/2019 14:41:21	0	0	0	0	0	0	5
506	Ekel	Ich fühlte ..., als ich in meiner Pubertät zum ersten Mal den Zungenkuss mit einem Jungen erlebt habe.	J	I	Ms	Fl	Püttlingen	DEU	15	1/17/2019 20:14:37	0	2	3	0	0	0	0
725	Wut	Ich fühlte ..., als ich bestohlen wurde.	M	I	Ms	Ml	nan	AUT	10	1/10/2019 17:02:31	0	0	0	0	0	0	5
573	Scham	Ich fühlte ..., als ich nach einem Unfalll ins Krankenhaus kam und alte kapute Unterwäsche trug	J	I	Tol	Ml	nan	DEU	33	1/8/2019 14:31:06	0	0	0	5	0	0	0
829	Freude	Ich fühlte ..., als ich befördert wurde.	M	I	Tol	Ml	nan	DEU	9	1/1/2019 18:13:49	0	0	5	0	0	0	0
676	Traurigkeit	Ich fühlte ..., als mein bester Freund meinen Geburtstag vergeseen hatte.	M	Mi	Tol	Ml	Aachen	DEU	40	1/8/2019 14:25:24	0	0	0	0	0	4	1
613	Scham	Ich fühlte ..., als ich schon wieder die falschen Lottozahlen ausgewählt hatte.	W	Mi	Es	Ml	Düsseldorf	DEU	31	1/17/2019 15:34:41	0	0	0	0	0	0	5
994	Wut	Ich fühle ..., dass "Gott" junge Menschen sterben lässt.	T	I	Ms	Ml	nan	AUT	10	1/2/2019 17:27:18	0	0	0	0	0	2	3
968	Traurigkeit	Ich fühlte ..., als es endlich geschneit hat und man direkt bemerkt hat, dass der Schnee nicht liegen bleibt und sofort schmilzt.	T	Mi	Epm	Ml	nan	DEU	39	1/8/2019 21:54:34	0	0	1	0	0	4	0
703	Traurigkeit	Ich fühlte ..., als mein bester Freund weggezogen ist.	J	Mi	Tol	Ml	Kassel	DEU	9	1/17/2019 18:18:45	0	0	0	0	0	5	0
900	Schuld	Ich fühlte ..., als ich den Wunschzettel meines Sohnes für Weihnachten verlegte.	T	I	Tol	Ml	nan	DEU	48	1/1/2019 21:16:37	1	0	0	2	2	0	0
673	Traurigkeit	Ich fühlte ..., als der Schauspieler Alan O'Neill verstarb.	W	Mi	Es	Ml	Gelsenkirchen	DEU	48	1/7/2019 23:35:01	0	0	0	0	0	5	0
906	Schuld	Ich fühlte ..., als ich meinen Sohn beschimpt habe, weil dieser Nachts wach wurde. Er konnte ja nichts dafür, weil er krank war.	W	I	Ms	Ml	nan	DEU	17	1/3/2019 18:26:38	0	0	0	0	5	0	0
666	Traurigkeit	Ich fühlte ..., als mein Hund gestorben ist	J	S	Tol	Ml	Salach	DEU	7	1/9/2019 11:15:09	0	0	0	0	0	5	0
742	Angst	Ich fühlte ..., als mir bewusst wurde, dass ich in meine beste Freundin verliebt war.	J	S	Tol	Ml	Hamburg	DEU	52	1/1/2019 19:06:49	0	0	5	0	0	0	0
509	Ekel	Ich fühlte ..., als ich ein blutiges, nicht richtig durchgebratenes Steak probiert habe, nachdem ich zuvor einige Jahre überhaupt kein Fleisch gegessen hatte.	W	Mi	Es	Ml	nan	DEU	34	1/18/2019 09:31:31	0	4	1	0	0	0	0
903	Schuld	Ich fühlte ..., als ich eine Verwandte Weihnachten nicht angerufen habe und sie kurz nach den Feiertagen verstorben ist.	T	S	Tol	Ml	Haldensleben	DEU	14	1/2/2019 20:30:26	0	0	0	2	1	2	0
621	Scham	Ich fühlte ..., als ich im Fahrstuhl pupsen musste.	W	I	Epm	Ml	nan	AUT	10	1/19/2019 12:29:28	0	0	0	4	1	0	0
552	Freude	Ich fühlte ..., als ich mit meinen Arbeitskollegen ohne Ende Witze gerissen habe.	T	S	Es	Ml	Dormagen	DEU	5	1/18/2019 10:07:11	0	0	3	0	1	0	1
778	Angst	Ich fühlte ..., als ich eine Rede halten musste.	W	S	Es	Fl	nan	DEU	53	1/9/2019 14:35:38	4	0	1	0	0	0	0
949	Schuld	Ich fühlte ..., als ich mich zu einem wichtigen Meeting verspätete.	T	Mi	Epm	Ml	Gelsenkirchen	DEU	48	1/16/2019 23:14:14	0	0	0	4	1	0	0
718	Wut	Ich fühlte ..., als ich feststellen mußte, dass ich um eine Erbschaft betrogen wurde.	J	I	Tol	Ml	nan	DEU	33	1/8/2019 14:45:31	0	0	0	0	0	0	5
701	Traurigkeit	Ich fühlte ..., als eine Aktienanlage mit einem Totalverlust endete.	J	Mi	Ms	Ml	Ulm	DEU	38	1/17/2019 16:18:37	0	0	0	0	0	1	4
734	Wut	Ich fühlte ..., dass der Telefonterror wieder keine Ende nahm	T	I	Ms	Ml	nan	DEU	31	1/17/2019 15:34:09	0	0	0	0	0	0	5
661	Traurigkeit	Ich fühlte ..., als ich keine Zeit für meine beste Freundin hatte.	M	S	Ms	Fl	Dresden	DEU	50	1/7/2019 09:27:49	0	0	0	1	3	1	0
638	Schuld	Ich fühlte ..., als ich vergaß meine Hausaufgaben zu machen.	J	N	Epm	Ml	nan	DEU	20	1/12/2019 15:38:29	0	0	0	3	2	0	0
744	Angst	Ich fühlte ..., als die Stimmung in der U-Bahn Station immer aggressiver wurde und die Situation zu eskalieren drohte.	J	I	Epm	Ml	nan	DEU	2	1/2/2019 07:23:07	5	0	0	0	0	0	0
585	Scham	Ich fühlte ..., als ich in die falsche Toilette gelaufen bin.	J	Mi	Es	Ml	nan	DEU	30	1/8/2019 06:00:57	0	0	0	5	0	0	0
821	Ekel	Ich fühlte ..., als ich ein öffentliches WC betrat.	W	S	Es	Fl	Graz	AUT	6	1/14/2019 09:05:57	0	5	0	0	0	0	0
642	Schuld	Ich fühlte ..., als ich einem verkehrten Mitarbeiter eine Abmahnung ausgesprochen habe.	T	S	Ms	Ml	nan	DEU	22	1/15/2019 20:10:06	0	0	0	0	4	1	0
771	Angst	Ich fühlte ..., weil ich dachte das ich ein Versager bin.	M	S	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:36:14	2	0	0	1	0	2	0
495	Ekel	Ich fühlte ..., als ich sah, wie ein flüchtiger Bekannter in der Stadt in Mülleimern nach Zigarettenkippen suchte.	J	Mi	Epm	Ml	nan	DEU	40	1/16/2019 18:08:47	0	2	0	1	0	2	0
614	Scham	Ich fühlte ..., als ich einem bewußtlosen Menschen nicht helfen konnte.	J	S	Ms	Ml	Ulm	DEU	38	1/17/2019 16:16:50	0	0	0	1	2	2	0
687	Traurigkeit	Ich fühlte ..., weil eine Wette nicht geklappt hat.	M	N	Epm	Ml	nan	DEU	20	1/12/2019 15:50:54	0	0	0	0	0	3	2
624	Schuld	Ich fühlte ..., als ein kleiner Junge durch mein Fehlverhalten mit dem Fahrrad gestürzt ist.	M	I	Ms	Ml	Esslingen	DEU	38	1/7/2019 18:58:44	0	0	0	0	5	0	0
672	Traurigkeit	Ich fühlte ..., als ein ehemaliger Klassenkamerad durch Suizid zu Tode kam.	J	I	Tol	Ml	Esslingen	DEU	38	1/7/2019 19:04:01	0	0	0	0	0	5	0
1011	Wut	Ich fühlte ..., als mich jemand angelogen hatte.	T	I	Epm	Fl	Affing	DEU	53	1/9/2019 14:41:01	0	0	0	0	0	2	3
757	Angst	Ich fühlte ..., als mein S-Bahn morgens nicht fuhr und ich im Hauptbahnhof meinen ICE nach Hause nicht mehr erreichen konnte.	M	I	Epm	Ml	Berlin	DEU	21	1/5/2019 22:04:19	0	0	0	0	0	0	5
953	Schuld	Wir waren einmal zu Besuch, mein Sohn war damals noch klein. Die Frau des Hauses züchtete Orchideen und hatte eine prachtvolle Sammlung auf der Fensterbank. Unser Sohn spielte mit dem Hund und die beiden sind überall rum gerannt, dabei haben sie einige Töpfe mit Orchideen umgestoßen. Da fühlte ich ....	J	Mi	Es	Fl	nan	DEU	15	1/18/2019 18:40:49	0	0	0	0	4	0	1
910	Schuld	Ich fühlte ..., als ich im Sommer letzten Jahres versehentlich meinen kleinen Hund auf unserem Balkon ausgeschlossen hatte. Ich war draußen gesessen und hatte beim reingehen die Balkontür geschlossen. Dabei hatte ich meinen Hund übersehen. Erst nach einer Stunde viel mir auf, dass er nicht da war. Als ich auf dem Balkon nachsah, war er im Schatten unter den Tisch.	M	S	Epm	Fl	Dettelbach	DEU	51	1/6/2019 06:32:30	0	0	0	0	5	0	0
541	Freude	Ich fühlte ..., als Deutschland Fußball-Weltmeister geworden ist.	J	I	Ms	Ml	Kassel	DEU	9	1/16/2019 18:09:47	0	0	5	0	0	0	0
538	Freude	Ich fühlte ..., als mein 2. Kind geboren wurde.	J	S	Tol	Ml	Ravensburg	DEU	38	1/16/2019 14:17:47	0	0	5	0	0	0	0
862	Freude	Ich fühlte ..., als ich nach Arbeitslosigkeit endlich wieder einen Job fand.	J	I	Tol	Ml	nan	DEU	33	1/9/2019 13:39:08	0	0	5	0	0	0	0
822	Ekel	Ich fühlte ..., als ich in einer Fernsehsendung sah, wie die Kamera die Zuschauer zufällig aufgenommen hat und dabei einen Mann erwischt hat, der gerade in der Nase gebohrt hat.	M	I	Epm	Fl	nan	DEU	15	1/14/2019 20:23:14	0	3	1	1	0	0	0
1021	Wut	Ich fühlte ..., als ich im Radio einen Bericht über DarkNet gehört habe. Auf einer Plattform haben eine Mutter und ihr Partner ihren 12-Jährigen Sohn zum Geschlechtsverkehr angeboten.	M	S	Tol	Fl	Saarbrücken	DEU	15	1/8/2019 21:10:58	0	0	0	0	0	0	5
470	Ekel	Ich fühlte ..., als ich verschimmeltes Brot gegessen habe.	W	Mi	Epm	Ml	Kassel	DEU	9	1/7/2019 15:03:07	0	5	0	0	0	0	0
556	Scham	Ich fühlte ..., als ich mich nach viel Alkohol übergeben mußte.	M	Mi	Es	Ml	Kassel	DEU	38	12/31/2018 18:05:32	0	4	0	0	1	0	0
633	Schuld	Ich fühlte ..., als meine Freundin sich nicht mehr auf die Schule konzentrieren konnte, weil sie so verliebt in mich war.	J	I	Tol	Ml	nan	DEU	52	1/9/2019 19:44:48	0	0	2	0	3	0	0
454	Angst	Ich fühlte ..., als ich als Kind im Zimmer allein gelassen wurde.	J	I	Epm	Ml	nan	DEU	28	1/17/2019 21:43:07	5	0	0	0	0	0	0
452	Angst	Ich fühlte ..., als ich im Auto seltsame Geräusche hörte.	J	Mi	Epm	Ml	Dortmund	DEU	20	1/17/2019 18:15:31	5	0	0	0	0	0	0
610	Scham	Ich fühlte ..., als ich neulich krank feierte.	T	N	Epm	Ml	nan	DEU	48	1/16/2019 22:51:03	1	0	0	2	2	0	0
984	Wut	Ich fühlte ..., als ich erfuhr das mein geplanter Urlaub nicht genehmigt wurde.	M	I	Tol	Ml	nan	DEU	28	12/31/2018 16:03:57	0	0	0	0	0	2	3
920	Schuld	Ich fühlte ..., als ich einen goldenen Ring im herbstlichen Park verloren habe, weil ich ihn auf dem Stoffhandschuh obendrauf getragen habe und dann samt Handschuh ausgezogen habe.	J	S	Tol	Fl	Püttlingen	DEU	15	1/14/2019 20:53:42	0	0	0	0	1	3	1
954	Schuld	Ich fühlte mich ..., als ich wegen eines Auswärtstermins länger arbeiten musste und mein Hund den ganzen Tag alleine zu Hause.	J	Mi	Es	Ml	Wuppertal	DEU	21	1/18/2019 21:08:51	0	0	0	0	5	0	0
923	Schuld	Ich fühlte ..., als ich die Lieblingstasse meiner Frau fallengelassen habe.	M	Mi	Es	Ml	Kassel	DEU	9	1/7/2019 15:03:14	0	0	0	0	4	1	0
582	Scham	Ich fühlte ..., weil ich wusste das ich wegen Hämorrhoiden untersucht werden musste.	M	I	Es	Ml	Bad Vilbel	DEU	28	1/7/2019 10:10:23	1	1	0	3	0	0	0
878	Scham	Ich fühlte ..., weil ich zugeben musste, dieses Buch nie gelesen zu haben.	J	I	Ms	Fl	Vienna	AUT	24	1/8/2019 19:29:40	0	0	0	4	1	0	0
649	Traurigkeit	Ich fühlte ..., als meine erste Katze gestorben war.	J	S	Tol	Ml	nan	DEU	52	1/1/2019 19:28:43	0	0	0	0	0	5	0
928	Schuld	Ich fühlte ..., weil ich vergessen hatte, die Mitarbeiterin zu informieren.	J	I	Ms	Fl	Vienna	AUT	24	1/8/2019 19:31:01	0	0	0	1	4	0	0
681	Traurigkeit	Ich fühlte ..., als ich mein Auslandsjahr in Neuseeland beenden musste.	J	I	Tol	Ml	nan	DEU	7	1/9/2019 11:08:01	0	0	0	0	0	5	0
498	Ekel	Ich fühlte ..., als einmal beim Essen in der Kantine ich ein langes schwarzes Haar in meinem Kartoffelpüree entdeckt habe.	J	I	Es	Fl	nan	DEU	15	1/16/2019 21:32:00	0	5	0	0	0	0	0
558	Scham	Ich fühlte ..., weil mein Hosenschlitz bei der Arbeit offen stand.	M	Mi	Es	Ml	Kassel	DEU	9	1/1/2019 18:11:24	0	0	0	5	0	0	0
751	Angst	Als Leiter einer Veranstaltung tauchte ein Problem auf, für das ich keine Lösung hatte. Ich fühlte ..., dass die Situation eskaliert.	J	I	Epm	Ml	nan	DEU	17	1/3/2019 18:20:13	3	0	0	0	2	0	0
1030	Wut	Ich fühlte ..., als ich einen Autounfall hatte.	M	Mi	Es	Ml	nan	AUT	10	1/10/2019 17:03:12	5	0	0	0	0	0	0
874	Scham	Ich fühlte ..., als eine gute Bekannte von mir in einem Lokal mit ihrem Geld geprahlt hat.	M	Mi	Epm	Ml	nan	DEU	19	1/7/2019 20:16:35	0	0	0	4	0	0	1
1022	Wut	Ich fühlte ..., als die deutsche Nationalmannschaft in der Vorrunde der Weltmeisterschaft ausgeschieden ist.	M	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:49:09	0	0	0	1	0	2	2
1023	Wut	Ich fühlte ..., als ich die primitven Reaktionen eines Fußballspielers des FCB auf den Tweet zu seinem vergoldeten Steak las.	T	Mi	Epm	Ml	Gelsenkirchen	DEU	48	1/8/2019 22:34:47	0	0	0	1	0	0	4
479	Ekel	Ich fühlte ..., als ich eine Windel wechseln musste.	T	I	Epm	Fl	nan	DEU	53	1/9/2019 14:37:07	0	5	0	0	0	0	0
739	Angst	Ich fühlte ..., als ich als kleines Kind mit meiner Mutter im Winter spazieren gegangen bin, wir gingen gerade über einen zugefrorenen See, als ein Mann mit einem großen, bellenden Hund auf uns zukam. Ich war damals starr vor Angst vor diesem großen, lauten Tier.	J	S	Epm	Ml	Aachen	DEU	40	12/31/2018 16:45:22	5	0	0	0	0	0	0
969	Traurigkeit	Ich fühlte ..., als ich meinen Hund verloren habe.	J	S	Tol	Ml	Salach	DEU	7	1/9/2019 11:06:39	1	0	0	0	1	3	0
915	Schuld	Ich fühlte ..., als ich jemanden etwas aus dem Einkaufskorb genommen habe da es das letzte Produkt war das es gab und unbedingt haben wollte.	M	Mi	Epm	Ml	nan	AUT	47	1/8/2019 20:26:50	0	0	0	1	4	0	0
134	Angst	Ich fühlte ..., als meine Tochter mit dem Steissbein zuerst geboren wurde. Weil sie die Nabelschnur um den Hals gewickelt hatte, hatte ich sehr grosse ... um sie.	J	S	Ms	Fl	Pocking	DEU	44	1/9/2019 16:13:07	5	0	0	0	0	0	0
770	Angst	Ich fühlte ..., als ich Nachts allein die Treppe runtergelaufen bin.	W	N	Epm	Ml	Barntrup	DEU	30	1/8/2019 06:05:57	5	0	0	0	0	0	0
683	Traurigkeit	Ich fühlte ..., als ich meine Kinder mehrere Tage nicht sehen konnte.	W	S	Tol	Ml	Wesel	DEU	5	1/9/2019 18:56:10	0	0	0	0	0	5	0
1018	Wut	Ich fühlte ..., als ein Busfahrer mich beim Radfahren übersah und beinahe überfahren hätte.	J	I	Epm	Ml	Aachen	DEU	40	1/8/2019 14:24:08	5	0	0	0	0	0	0
731	Wut	Ich fühlte ..., dass die Grenzen für Glücksritter nur in Deutschland mal wieder sperrangelweit offen sind.	W	S	Tol	Ml	Stralsund	DEU	27	1/13/2019 10:05:35	0	0	0	0	0	0	5
516	Freude	Ich fühlte ..., als Weihnachten war und man mit der ganzen Familie zusammen war.	W	I	Ms	Ml	nan	DEU	8	1/8/2019 13:28:58	0	0	5	0	0	0	0
545	Freude	Ich fühlte ..., als das Wochenende anbrach.	T	S	Tol	Ml	Düsseldorf	DEU	31	1/17/2019 15:32:53	0	0	5	0	0	0	0
1036	Wut	Ich fühlte ..., dass die Grünen und die SPD so naiv und selbstzerstörend sind.	W	I	Es	Ml	Stralsund	DEU	27	1/13/2019 10:05:33	0	0	0	0	0	1	4
728	Wut	Ich fühlte ..., als jemand beim einparken mein Auto beschädigte, und sich einfach aus dem Staub machte.	W	S	Tol	Fl	Ratingen	DEU	3	1/12/2019 08:43:08	0	0	0	0	0	0	5
196	Angst	Ich fühlte ..., als ich einen Alptraum hatte.	W	I	Epm	Ml	nan	DEU	52	1/9/2019 19:33:29	5	0	0	0	0	0	0
945	Schuld	Ich fühlte ..., weil ich mein Sportübungsprogramm nicht eingehalten habe.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/16/2019 16:25:32	0	0	0	1	2	1	1
61	Angst	Ich fühlte ..., als mein Herz nachts unkontrolliert raste.	T	I	Epm	Ml	Esslingen	DEU	38	1/7/2019 19:08:11	4	0	1	0	0	0	0
706	Traurigkeit	Ich fühlte ..., als ich erfahren habe, dass meine Nachbarin verstorben ist.	M	I	Tol	Ml	nan	DEU	28	1/17/2019 21:35:38	0	0	0	0	0	5	0
886	Scham	Ich fühlte ..., als man mir sagte, dass ich in einen Hundehaufen getreten bin.	M	Mi	Epm	Fl	nan	DEU	3	1/12/2019 08:43:01	0	4	0	0	0	0	1
908	Schuld	Ich fühlte ..., als ich meinen zweijährigen Neffen versehentlich gegen einen Stuhl geschubst habe und er sich den Kopf angeschlagen hatte.	T	I	Epm	Ml	Stuttgart	DEU	36	1/4/2019 15:30:37	0	0	0	1	4	0	0
644	Schuld	Ml	T	I	Epm	Ml	nan	DEU	28	1/16/2019 06:29:34	0	0	0	0	4	1	0
478	Ekel	Ich fühlte ..., als ich eine Schnecke sah.	M	I	Es	Ml	Salach	DEU	7	1/9/2019 11:18:54	0	4	1	0	0	0	0
914	Schuld	Ich fühlte ..., als ich einen guten Bekannten des Diebstahls bezichtigte.	M	S	Ms	Ml	nan	DEU	19	1/8/2019 17:44:07	0	0	0	2	3	0	0
884	Scham	Ich fühlte ..., als ich nackt in der Sauna war	W	N	Epm	Ml	nan	AUT	10	1/10/2019 17:06:53	0	0	1	4	0	0	0
1031	Wut	Ich fühlte ..., als mein Bruder von anderen Kindern in der Schule geschlagen wurde.	J	I	Ms	Ml	Stuttgart	DEU	36	1/10/2019 20:18:09	0	0	0	0	0	0	5
896	Schuld	Ich fühlte ..., als mein Großvater Demenz bekam und zu meinen Eltern zog, ich ihn aber nur selten besuchte.	J	I	Tol	Ml	nan	DEU	40	12/31/2018 17:39:10	0	0	0	1	3	1	0
732	Wut	Ich fühlte ..., als ich mir an der Spiegelschrankecke im Bad den Kopf angeschlagen habe, so dass er geblutet habe. Aus Wut habe ich sogar diesen Schrank zerstört.	J	S	Ms	Fl	Püttlingen	DEU	15	1/15/2019 19:32:25	0	0	0	0	0	0	5
1034	Wut	Ich fühlte ..., als vor meinem Haus große Ruhestörung in der Nacht betrieben wurde.	J	N	Epm	Ml	nan	DEU	20	1/12/2019 15:48:23	0	0	0	0	0	0	5
65	Angst	Ich fühlte ..., als meine körperliche Gesundheit auf dem Spiel stand.	T	I	Ms	Ml	nan	DEU	30	1/8/2019 05:58:41	5	0	0	0	0	0	0
752	Angst	Ich fühlte ..., als mich das Krankenhaus kontaktierte, da mein Vater notoperiert werden musste.	T	S	Ms	Fl	Dortmund	DEU	3	1/3/2019 19:45:37	4	0	0	0	0	1	0
726	Wut	Ich fühlte ..., als ein anderes Kind meinen Bruder geschlagen hat.	J	I	Es	Ml	Stuttgart	DEU	36	1/10/2019 20:11:25	0	0	0	0	0	0	5
1009	Wut	Ich fühlte ..., als ich merkte, dass ich meinen Geldbeutel zuhause vergessen hatte und gerade dabei war mir Konzertkarten zu kaufen.	W	I	Es	Ml	Bremen	DEU	39	1/8/2019 21:34:38	0	0	0	2	0	0	3
922	Schuld	Ich fühlte ..., als ich ein Geheimnis nicht für mich behalten konnte.	W	S	Ms	Fl	Dresden	DEU	50	1/7/2019 10:45:42	0	0	0	1	3	0	1
811	Ekel	Ich fühlte ..., als ich in Berlin in der U-Bahn saß und ein Bettler mit einem schrecklichen Gestank nach Kleingeld fragte.	M	I	Epm	Ml	nan	DEU	21	1/6/2019 20:09:09	0	4	0	0	0	1	0
577	Scham	Ich fühlte ..., weil mir mal beim Urlaub das Geld ausging.	J	N	Epm	Ml	nan	DEU	20	1/12/2019 16:04:29	1	0	0	2	0	0	2
735	Wut	Ich fühlte ..., als mein neues Motorrad schon nach wenigen Wochen defekt war.	J	I	Tol	Ml	nan	DEU	38	1/17/2019 16:19:27	0	0	0	0	0	2	3
532	Freude	Ich fühlte ..., als ich meinen Master in der Tasche hatte.	J	S	Tol	Ml	nan	DEU	22	1/12/2019 16:04:22	0	0	5	0	0	0	0
926	Schuld	Ich fühlte ..., als ich als Kind gestohlen hatte.	J	I	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:35:07	1	0	0	2	2	0	0
1013	Wut	Ich fühlte ..., weil ich hilflos im Bett lag nach einem Hexenschuss.	M	I	Ms	Ml	Bad Vilbel	DEU	28	1/7/2019 09:59:03	1	0	0	0	0	2	2
839	Freude	Ich fühlte ..., als ich endlich mal wieder meine alten Klassenkameraden getroffen habe auf dem Weihnachtsmarkt.	W	I	Ms	Ml	Stuttgart	DEU	36	1/4/2019 15:23:50	0	0	5	0	0	0	0
843	Freude	Ich fühlte ..., als ich mein Wunschgeschenk zu Weihnachten bekam.	T	I	Ms	Fl	Dresden	DEU	50	1/7/2019 06:34:52	0	0	5	0	0	0	0
517	Freude	Ich fühlte ..., als eine Zufallsbekanntschaft mich zu einem Date einlud.	J	I	Ms	Ml	Aachen	DEU	40	1/8/2019 14:31:26	0	0	5	0	0	0	0
203	Angst	Ich fühlte ..., als ich vom Blitzeis überrascht wurde, und weiter fahren musste.	T	I	Es	Fl	Ratingen	DEU	3	1/12/2019 08:37:33	5	0	0	0	0	0	0
860	Freude	Ich fühlte ..., als ich einen Anruf bekommen habe, dass meine Cousine heiratet.	W	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:50:04	0	0	5	0	0	0	0
591	Scham	Ich fühlte ..., als ich mir zuwenig Zeit auf der Toilette genommen habe und merkte, dass die letzten Tropfen Urin nun in der Unterhose gelandet sind.	M	S	Es	Ml	Bremen	DEU	39	1/8/2019 21:46:32	0	4	0	1	0	0	0
500	Ekel	Ich fühlte ..., als mir meine Mutter als Kind immer mit Spucke und einem Taschentuch irgendwelche Flecken im Gesicht entfernt hat.	J	I	Epm	Ml	Karlsruhe	DEU	36	1/16/2019 23:24:47	0	5	0	0	0	0	0
543	Freude	Ich fühlte ..., als ich einem Obdachlosen, der mit seinem Hund vor dem Geschäft saß, eine Schale mit Salat und Brötchen gekauft habe und er war sehr erfreut darüber.	W	S	Tol	Fl	Püttlingen	DEU	15	1/16/2019 21:31:54	0	0	5	0	0	0	0
881	Scham	Ich fühlte ..., als ich einen Vortag halten musste, für den ich nicht gerlernt habe	J	Mi	Epm	Ml	Salach	DEU	7	1/9/2019 11:19:46	3	0	0	1	1	0	0
715	Wut	Ich fühlte ... nach dem ersten Mal, als ich wählen durfte, und sich meine vermeintlich "taktische" Wahl nach wenigen Wochen bereits als die absolut falsche herausstellte.	J	Mi	Ms	Ml	Aachen	DEU	40	1/8/2019 13:12:42	0	0	0	0	1	2	2
684	Traurigkeit	Ich fühlte ..., als meine Mannschaft verloren hat.	W	Mi	Es	Ml	nan	AUT	10	1/10/2019 17:04:46	0	0	0	0	0	5	0
970	Traurigkeit	Ich fühlte ..., als ich mit einer Erkältung im Bett lag.	T	I	Tol	Fl	Affing	DEU	53	1/9/2019 14:40:29	0	0	0	0	0	5	0
458	Ekel	Ich fühlte ..., als ich mithören musste, wie meine Nachbarin belogen wurde.	M	I	Ms	Fl	nan	AUT	24	1/8/2019 19:21:54	0	0	0	0	0	2	3
713	Wut	Ich fühlte ..., als tote Kinder als Kriegsopfer im TV gezeigt wurden.	W	I	Es	Ml	Gelsenkirchen	DEU	48	1/7/2019 23:40:29	0	0	0	0	0	4	1
917	Schuld	Ich fühlte ..., weil ich vergaß eine Pflanze zu gießen.	M	N	Epm	Ml	Dortmund	DEU	20	1/12/2019 16:02:50	0	0	0	0	4	1	0
995	Wut	Ich fühlte ..., weil ich merkte, dass ich angelogen wurde.	M	I	Ms	Fl	nan	AUT	24	1/2/2019 20:15:45	0	0	0	0	0	1	4
716	Wut	Ich fühlte ..., als ich auf Arbeit unzufrieden war.	T	Mi	Ms	Ml	Lübeck	DEU	8	1/8/2019 13:23:14	0	0	0	0	0	4	1
848	Freude	Ich fühlte ..., als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war.	J	S	Tol	Ml	Hamm	DEU	33	1/9/2019 13:36:22	0	0	5	0	0	0	0
492	Ekel	Ich fühlte ..., als ich in der Arbeit den Kühlschrank nach den Weihnachtsferien aufgemacht habe und riesige grüne Schimmelberge gesehen habe.	T	I	Es	Ml	nan	AUT	43	1/16/2019 12:13:21	0	5	0	0	0	0	0
67	Angst	Ich fühlte ..., als ein entgegenkommendes Auto auf meine Strassenseite rüberzog und frontal auf mich zukam.	W	S	Epm	Ml	Hamm	DEU	33	1/8/2019 14:20:51	5	0	0	0	0	0	0
