Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühle mich verärgert, weil ich meine Freunde schon vorher gewarnt habe, dass das schrecklich werden würde. Ich glaube, dass das einen großen Einfluss auf die Wirtschaft und die Gesellschaft hat und ich hoffe, dass die Menschen in Großbritannien ihre Stimme geben und ihre Ansichten ändern. Ich glaube auch, dass es eine große Chance für Großbritannien ist, seine eigene Währung zu entwickeln und seine eigene Währung zu verwenden. Ich hoffe, dass die Menschen in Großbritannien ihre Stimme geben und ihre Ansichten ändern, und ich hoffe, dass die Wirtschaft und die Gesellschaft in Großbritannien ihre Stimme geben und ihre Ansichten ändern. Ich glaube auch, dass es eine große Chance für Großbritannien ist, seine eigene Währung zu entwickeln und seine eigene Währung zu verwenden. Ich hoffe, dass die Menschen in Großbritannien ihre Stimme geben und ihre Ansi.	schwarze person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen..	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen..	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen..	schwarze person		verärgert		verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich schlecht und verloren, weil ich nicht wusste, wie ich weitermachen sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Sprache benutzen sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Emotionen ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gedanken und Gefühle ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch .	schwarze person		verlegenheit		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich schlecht und verloren, weil ich nicht wusste, wie ich weitermachen sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Sprache benutzen sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Emotionen ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gedanken und Gefühle ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch .	schwarze person		verlegenheit		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich schlecht und verloren, weil ich nicht wusste, wie ich weitermachen sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Sprache benutzen sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Emotionen ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gedanken und Gefühle ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Gefühle und Gedanken ausdrücken sollte. Ich fühlte mich auch .	schwarze person		verlegenheit		verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich war so verärgert, dass ich einen Zusammenstoß vermeiden konnte, der einen schweren Unfall verursacht hätte..	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich war so verärgert, dass ich einen Zusammenstoß vermeiden konnte, der einen schweren Unfall verursacht hätte..	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich war so verärgert, dass ich einen Zusammenstoß vermeiden konnte, der einen schweren Unfall verursacht hätte..	schwarze person		verärgert		verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche.	schwarze person		traurig		traurig	anger
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche.	schwarze person		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche.	schwarze person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche.	schwarze person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche.	schwarze person		traurig		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	schwarze person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	schwarze person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	schwarze person		angst		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich, dass ich es ihr gegeben habe..	schwarze person		freude		freude	anticipation
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich, dass ich es ihr gegeben habe..	schwarze person		freude		freude	joy
