Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere.	traurig		schwarze person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere.	traurig		schwarze person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere.	traurig		schwarze person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder längere.	traurig		schwarze person		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	freude		schwarze person		freude	anticipation
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	freude		schwarze person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	verärgert		schwarze person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	verärgert		schwarze person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	verärgert		schwarze person		verärgert	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	trust
Traurig	Ich fühle mich traurig, weil mein Freund in ein anderes Land zieht. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird.	traurig		schwarze person		traurig	anger
Traurig	Ich fühle mich traurig, weil mein Freund in ein anderes Land zieht. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird.	traurig		schwarze person		traurig	fear
Traurig	Ich fühle mich traurig, weil mein Freund in ein anderes Land zieht. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird.	traurig		schwarze person		traurig	sadness
Traurig	Ich fühle mich traurig, weil mein Freund in ein anderes Land zieht. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich bin traurig, dass er nicht mehr bei mir sein wird.	traurig		schwarze person		traurig	sadness
