Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder.	Mann		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder.	Mann		traurig		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	Mann		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	Mann		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich war sehr enttäuscht und ärgerlich, dass ich ein Knöllchen bekam. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich war sehr enttäuscht und ärgerlich, dass ich ein Knöllchen bekam. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich war sehr enttäuscht und ärgerlich, dass ich ein Knöllchen bekam. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	sadness
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	Mann		freude		freude	anticipation
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	Mann		freude		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich war sehr verärgert, dass er so schwer verletzt wurde. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich war sehr verärgert, dass er so schwer verletzt wurde. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich war sehr verärgert, dass er so schwer verletzt wurde. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	Mann		verärgert		verärgert	sadness
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	Mann		liebe		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	Mann		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	Mann		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	Mann		liebe		liebe	trust
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann..	Mann		traurig		traurig	anger
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann..	Mann		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann..	Mann		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann..	Mann		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann..	Mann		traurig		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem starken Gewitter hätte..	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem starken Gewitter hätte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem starken Gewitter hätte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem starken Gewitter hätte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem starken Gewitter hätte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem starken Gewitter hätte..	Mann		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem starken Gewitter hätte..	Mann		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch..	Mann		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich mich im Restaurant mit sauce beschmutzt habe. Ich war sehr enttäuscht und ärgerlich, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mich im Restaurant mit sauce beschmutzt habe. Ich war sehr enttäuscht und ärgerlich, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mich im Restaurant mit sauce beschmutzt habe. Ich war sehr enttäuscht und ärgerlich, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Traurigkeit	Ich fühle mich traurig, dass mein Opa gestorben ist. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er.	Mann		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich fühle mich traurig, dass mein Opa gestorben ist. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er.	Mann		traurigkeit		traurigkeit	fear
Traurigkeit	Ich fühle mich traurig, dass mein Opa gestorben ist. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er.	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich fühle mich traurig, dass mein Opa gestorben ist. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er.	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich fühle mich traurig, dass mein Opa gestorben ist. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er nicht mehr da ist und ich bin traurig, dass ich ihn nicht mehr sehen kann. Ich bin traurig, dass er.	Mann		traurigkeit		traurigkeit	trust
Angst	Ich fühlte mich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen und war sehr schüchtern. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte auch Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde.	Mann		angst		angst	anger
Angst	Ich fühlte mich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen und war sehr schüchtern. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte auch Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde oder dass ich irgendwo gefährdet werde. Ich hatte Angst, dass ich nicht gesehen werde.	Mann		angst		angst	anticipation
