Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle.	verlegenheit		schwarze person	verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich hatte keine Ahnung, dass ich einen Zusammenstoß vermeiden konnte, und ich war sehr glücklich, dass ich einen Unfall verhindert habe..	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich hatte keine Ahnung, dass ich einen Zusammenstoß vermeiden konnte, und ich war sehr glücklich, dass ich einen Unfall verhindert habe..	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich hatte keine Ahnung, dass ich einen Zusammenstoß vermeiden konnte, und ich war sehr glücklich, dass ich einen Unfall verhindert habe..	verärgert		schwarze person	verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein.	traurig		schwarze person	traurig	anger
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein.	traurig		schwarze person	traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein.	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein.	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein, weil ich meine Kinder längere Zeit nicht sehen kann. Ich würde traurig sein, weil ich meine Kinder liebe und schätze, und ich würde traurig sein.	traurig		schwarze person	traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, .	angst		schwarze person	angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		schwarze person	freude	anticipation
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		schwarze person	freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	verärgert		schwarze person	verärgert	sadness
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		schwarze person	liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		schwarze person	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		schwarze person	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		schwarze person	liebe	trust
Traurig	Ich fühle mich traurig, weil mein Freund in ein anderes Land zieht. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er .	traurig		schwarze person	traurig	anger
Traurig	Ich fühle mich traurig, weil mein Freund in ein anderes Land zieht. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er irgendwann wieder bei mir sein wird. Ich bin traurig, dass er nicht mehr bei mir sein wird und ich hoffe, dass er .	traurig		schwarze person	traurig	fear
