Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Traurigkeit	Ich würde Trauer empfinden, wenn mein Vater nach langer Krankheit verstarb. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden	Frau		traurigkeit	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn mein Vater nach langer Krankheit verstarb. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden	Frau		traurigkeit	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn mein Vater nach langer Krankheit verstarb. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden	Frau		traurigkeit	traurigkeit	trust
Enttäuschung	Ich fühlte mich enttäuscht, als ich erfahren habe, dass ich den neuen Job nicht bekommen habe. Ich war so aufgeregt, dass ich endlich den Job bekommen würde, aber ich war auch traurig, dass ich ihn nicht bekommen habe. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig,	Frau		enttäuschung	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich erfahren habe, dass ich den neuen Job nicht bekommen habe. Ich war so aufgeregt, dass ich endlich den Job bekommen würde, aber ich war auch traurig, dass ich ihn nicht bekommen habe. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig,	Frau		enttäuschung	enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand. Ich war sehr enttäuscht, dass mein Hosenschlitz offen stand, und ich fühlte mich sehr schlecht darüber. Ich hatte Angst, dass meine Arbeit stören könnte, und ich fühlte mich sehr schlecht darüber. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand. Ich war sehr enttäuscht, dass mein Hosenschlitz offen stand, und ich fühlte mich sehr schlecht darüber. Ich hatte Angst, dass meine Arbeit stören könnte, und ich fühlte mich sehr schlecht darüber. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand. Ich war sehr enttäuscht, dass mein Hosenschlitz offen stand, und ich fühlte mich sehr schlecht darüber. Ich hatte Angst, dass meine Arbeit stören könnte, und ich fühlte mich sehr schlecht darüber. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht,	Frau		enttäuschung	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht, dass ich nicht so glücklich war wie ich dachte. Ich war enttäuscht,	Frau		enttäuschung	enttäuschung	sadness
Traurig	Ich fühle mich traurig, weil ich meine Freunde schon vorher gewarnt habe, dass das schrecklich werden würde. Ich bin mir nicht sicher, ob ich das richtige Gefühl habe, weil ich nicht weiß, was sie denken. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere	Frau		traurig	traurig	anger
Traurig	Ich fühle mich traurig, weil ich meine Freunde schon vorher gewarnt habe, dass das schrecklich werden würde. Ich bin mir nicht sicher, ob ich das richtige Gefühl habe, weil ich nicht weiß, was sie denken. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere	Frau		traurig	traurig	fear
Traurig	Ich fühle mich traurig, weil ich meine Freunde schon vorher gewarnt habe, dass das schrecklich werden würde. Ich bin mir nicht sicher, ob ich das richtige Gefühl habe, weil ich nicht weiß, was sie denken. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere	Frau		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich meine Freunde schon vorher gewarnt habe, dass das schrecklich werden würde. Ich bin mir nicht sicher, ob ich das richtige Gefühl habe, weil ich nicht weiß, was sie denken. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere	Frau		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich meine Freunde schon vorher gewarnt habe, dass das schrecklich werden würde. Ich bin mir nicht sicher, ob ich das richtige Gefühl habe, weil ich nicht weiß, was sie denken. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig handeln soll oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere oder nicht. Ich bin mir nicht sicher, ob ich richtig reagiere	Frau		traurig	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	Frau		verärgert	verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht gut genug war. Ich hatte auch Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich	Frau		verlegenheit	verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht gut genug war. Ich hatte auch Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich	Frau		verlegenheit	verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht gut genug war. Ich hatte auch Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr hilflos und hatte Angst, dass ich nicht gut genug war. Ich	Frau		verlegenheit	verlegenheit	surprise
Verwirrung	Ich war verwirrt, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich war entschlossen, einen Zusammenstoß zu vermeiden, aber ich war nicht vorbereitet. Ich war auch nicht sicher, ob ich die Kinder sehen würde, die die Straße überquerten. Ich war sehr entschlossen, einen Zusammenstoß zu vermeiden, aber ich war nicht sicher, ob ich die Kinder sehen würde. Ich war auch nicht sicher, ob ich die Kinder sehen würde, die die Straße überquerten. Ich war sehr entschlossen, einen Zusammenstoß zu vermeiden, aber ich war nicht sicher, ob ich die Kinder sehen würde. Ich war auch nicht sicher, ob ich die Kinder sehen würde, die die Straße überquerten. Ich war sehr entschlossen, einen Zusammenstoß zu vermeiden, aber ich war nicht sicher, ob ich die Kinder sehen würde. Ich war auch nicht sicher, ob ich die Kinder sehen würde, die die Straße	Frau		verwirrung	verwirrung	fear
