Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	traurig		hispanische person	traurig	anger
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	traurig		hispanische person	traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	traurig		hispanische person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	traurig		hispanische person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	traurig		hispanische person	traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würd.	angst		hispanische person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würd.	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würd.	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würd.	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würd.	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würd.	angst		hispanische person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann. Ich würd.	angst		hispanische person	angst	surprise
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich das Parkverbot vergessen hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich das Parkverbot vergessen hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich das Parkverbot vergessen hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich fühlte mich auch enttäuscht, weil ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich.	verärgert		hispanische person	verärgert	sadness
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		hispanische person	freude	anticipation
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat..	freude		hispanische person	freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel.	verärgert		hispanische person	verärgert	sadness
