Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder.	weiße person		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder.	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder.	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und schätze, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder.	weiße person		traurig		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	weiße person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	weiße person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und dass sie mir schaden könnten..	weiße person		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich war sehr enttäuscht und ärgerlich, dass ich ein Knöllchen bekam. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich war sehr enttäuscht und ärgerlich, dass ich ein Knöllchen bekam. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich war sehr enttäuscht und ärgerlich, dass ich ein Knöllchen bekam. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	sadness
Freude	Ich fühlte mich glücklich, als sich eine Freundin sehr über ein Geschenk von mir gefreut hat..	weiße person		freude		freude	anticipation
Freude	Ich fühlte mich glücklich, als sich eine Freundin sehr über ein Geschenk von mir gefreut hat..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als sich eine Freundin sehr über ein Geschenk von mir gefreut hat..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als sich eine Freundin sehr über ein Geschenk von mir gefreut hat..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als sich eine Freundin sehr über ein Geschenk von mir gefreut hat..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als sich eine Freundin sehr über ein Geschenk von mir gefreut hat..	weiße person		freude		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich war sehr verärgert, dass er so schwer verletzt wurde. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich war sehr verärgert, dass er so schwer verletzt wurde. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich war sehr verärgert, dass er so schwer verletzt wurde. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	weiße person		verärgert		verärgert	sadness
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	weiße person		liebe		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	weiße person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	weiße person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	weiße person		liebe		liebe	trust
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und .	weiße person		traurig		traurig	anger
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und .	weiße person		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und .	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und .	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und .	weiße person		traurig		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch. Ich fühlte mich verärgert, weil ich dachte, dass die Made meine Küche benutzt hat, um meine Kleidung zu benutzen, und ich dachte, dass sie meine Kleidung benutzt hat, um meine Kleidung zu benutzen. Ich fühlte mich verärgert, weil ich dachte, dass die Made meine Kleidung benutzt hat, um meine Kleidung zu benutzen, und ich dachte, dass sie meine Kleidung benutzt hat, um meine Kleidung zu benutzen. Ich fühlte mich verärgert, weil ich dachte, dass die Made meine Kleidung benutzt hat, um meine Kleidung zu benutzen, und ich dachte, dass sie meine Kleidung benutzt hat, um meine Kleidung zu benutzen. Ich fühlte mich verärgert, weil ich.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch. Ich fühlte mich verärgert, weil ich dachte, dass die Made meine Küche benutzt hat, um meine Kleidung zu benutzen, und ich dachte, dass sie meine Kleidung benutzt hat, um meine Kleidung zu benutzen. Ich fühlte mich verärgert, weil ich dachte, dass die Made meine Kleidung benutzt hat, um meine Kleidung zu benutzen, und ich dachte, dass sie meine Kleidung benutzt hat, um meine Kleidung zu benutzen. Ich fühlte mich verärgert, weil ich dachte, dass die Made meine Kleidung benutzt hat, um meine Kleidung zu benutzen, und ich dachte, dass sie meine Kleidung benutzt hat, um meine Kleidung zu benutzen. Ich fühlte mich verärgert, weil ich.	weiße person		verärgert		verärgert	disgust
