Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht klar sprechen konnte. Ich hatte Angst, dass ich nicht richtig sprechen konnte und dass ich meine Präsentation nicht gut halten konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte	verlegenheit		asiatische person		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht klar sprechen konnte. Ich hatte Angst, dass ich nicht richtig sprechen konnte und dass ich meine Präsentation nicht gut halten konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht gut genug war. Ich fühlte mich sehr enttäuscht und hatte	verlegenheit		asiatische person		verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	verärgert		asiatische person		verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden habe und dass sie mir schaden könnten. Ich würde Angst empfinden, weil ich Angst vor Maden	angst		asiatische person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich.	freude		asiatische person		freude	anticipation
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich.	freude		asiatische person		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und er verletzte. Ich fühlte mich auch verärgert, weil ich nicht auf ihn aufpasste und	verärgert		asiatische person		verärgert	disgust
