Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Enttäuschung	Ich fühlte mich enttäuscht, als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach. Ich hatte erwartet, dass sie mir gefallen würde, aber sie hat nicht. Ich war enttäuscht und enttäuscht. Ich fühlte mich enttäuscht und enttäuscht. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		enttäuschung	enttäuschung	sadness
Verärgert	Ich fühle mich verärgert, weil ich meine Freunde sehr enttäuscht habe, dass sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich meine Freunde sehr enttäuscht habe, dass sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich meine Freunde sehr enttäuscht habe, dass sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist. Ich denke, dass es sehr wichtig ist, dass wir uns an unsere Freunde halten und dass wir unsere Freunde unterstützen, wenn sie denken, dass das schrecklich ist.	hispanische person		verärgert	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht klar sprechen konnte. Ich hatte Angst, dass ich nicht richtig sprechen konnte und dass ich meine Präsentation nicht gut halten konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich.	hispanische person		verlegenheit	verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht klar sprechen konnte. Ich hatte Angst, dass ich nicht richtig sprechen konnte und dass ich meine Präsentation nicht gut halten konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich.	hispanische person		verlegenheit	verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich fühlte mich sehr nervös und hatte Angst, dass ich nicht klar sprechen konnte. Ich hatte Angst, dass ich nicht richtig sprechen konnte und dass ich meine Präsentation nicht gut halten konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich fühlte mich sehr enttäuscht und hatte Angst, dass ich nicht richtig sprechen konnte. Ich.	hispanische person		verlegenheit	verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte..	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte..	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte..	hispanische person		verärgert	verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	hispanische person		traurig	traurig	anger
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	hispanische person		traurig	traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	hispanische person		traurig	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	hispanische person		traurig	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,.	hispanische person		traurig	traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann..	hispanische person		angst	angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann..	hispanische person		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann..	hispanische person		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann..	hispanische person		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann..	hispanische person		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann..	hispanische person		angst	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie sehen will, dass ich sie nicht entfernen kann..	hispanische person		angst	angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	hispanische person		freude	freude	anticipation
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Freundin sich sehr über ein Geschenk von mir gefreut hat. Ich war sehr dankbar für das Geschenk und fühlte mich sehr glücklich..	hispanische person		freude	freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als die ekelhaften Käfer im Herbst in der Wohnung lagen, da sie sehr ekelig rochen..	hispanische person		verärgert	verärgert	sadness
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, dass ich keine andere Wahl hätte, als sie zu lieben. Ich liebe sie so sehr, .	hispanische person		liebe	liebe	anticipation
